d_org,d_in,n,T80_h,wvtr,t_lag_h,Tmax_C,Topt,cost_min,weight,dur_yr,pareto,pareto4
100.0,93.0,1,101.26148799777495,0.0023705974314810183,0.02118594865761909,65.78823509561789,0.908946524351721,965.6462585034013,0.40790000000000004,0.0070334725655444505,0,0
100.0,93.0,2,300.89850261485594,0.0008004904594901053,1.0823122346798661,65.78386096481859,0.9087962231664072,1931.2925170068027,0.8158000000000001,0.007038057087463416,0,0
100.0,93.0,3,501.4025921298538,0.00048154858444099483,3.010513418618972,65.77948750626103,0.9086459468345317,2896.938775510204,1.2237,0.0070426442660972075,0,0
100.0,93.0,4,702.8437763703399,0.00034434868078440147,5.875809328046324,65.77511471985054,0.9084956953519848,3862.5850340136053,1.6316000000000002,0.007047234102733245,0,0
100.0,93.0,5,905.2299710050448,0.0002679935757026036,9.686115631692399,65.77074260549233,0.9083454687146574,4828.231292517006,2.0395,0.007051826598659489,0,0
100.0,93.0,6,1108.563345125292,0.00021935441836322324,14.443601420880837,65.76637116309172,0.9081952669184412,5793.877551020408,2.4474,0.007056421755164276,0,0
100.0,96.0,1,93.03940685667932,0.002580109351103327,0.02009358711992535,65.78815573851449,0.9089437975162382,996.2585034013605,0.41690000000000005,0.006194721605863507,0,0
100.0,96.0,2,272.9538714011587,0.0008824523836677193,0.9845227520080754,65.78370227522493,0.9087907704054266,1992.517006802721,0.8338000000000001,0.006198832683609197,0,0
100.0,96.0,3,453.6532016635504,0.0005322459146815081,2.733817634808408,65.77924950878509,0.9086377690578102,2988.7755102040815,1.2507,0.006202946186933116,0,0
100.0,96.0,4,635.198719532227,0.0003810313576192404,5.329300123893495,65.77479743909498,0.908484793469052,3985.034013605442,1.6676000000000002,0.006207062117032056,0,0
